timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1460119855116,300,[TEST] Get Quote - 524 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,300
1460119855436,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137235,1,1,0
1460119855938,306,[TEST] Get Quote - 525 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,306
1460119856264,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137235,1,1,0
1460119856766,299,[TEST] Get Quote - 526 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,299
1460119857086,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137239,1,1,0
1460119857588,302,[TEST] Get Quote - 527 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,302
1460119857911,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137240,1,1,0
1460119858413,305,[TEST] Get Quote - 528 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,305
1460119858739,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137235,1,1,0
1460119859242,297,[TEST] Get Quote - 529 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,297
1460119859560,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137236,1,1,0
1460119860062,300,[TEST] Get Quote - 530 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,300
1460119860394,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137241,1,1,0
1460119860898,295,[TEST] Get Quote - 531 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,295
1460119861212,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137238,1,1,0
1460119861715,301,[TEST] Get Quote - 532 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,301
1460119862033,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137231,1,1,0
1460119862535,333,[TEST] Get Quote - 533 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,333
1460119862885,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137234,1,1,0
1460119863387,301,[TEST] Get Quote - 534 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,301
1460119863707,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137240,1,1,0
1460119864209,300,[TEST] Get Quote - 535 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,300
1460119864527,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137240,1,1,0
1460119865029,296,[TEST] Get Quote - 536 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,296
1460119865343,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137234,1,1,0
1460119865844,304,[TEST] Get Quote - 537 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,304
1460119866168,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137235,1,1,0
1460119866670,296,[TEST] Get Quote - 538 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,296
1460119866986,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137240,1,1,0
1460119867489,294,[TEST] Get Quote - 539 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,false,1540,1,1,294
1460119867804,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137247,1,1,0
1460119868307,309,[TEST] Get Quote - 540 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,false,1542,1,1,308
1460119868636,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137243,1,1,0
1460119869138,300,[TEST] Get Quote - 541 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,300
