timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1.46E+12,306,[TEST] Get Quote - 497 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,306
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137234,1,1,0
1.46E+12,310,[TEST] Get Quote - 498 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,310
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,302,[TEST] Get Quote - 499 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,302
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137242,1,1,0
1.46E+12,302,[TEST] Get Quote - 500 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,302
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137236,1,1,0
1.46E+12,302,[TEST] Get Quote - 501 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,302
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,321,[TEST] Get Quote - 502 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,321
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,305,[TEST] Get Quote - 503 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,305
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,304,[TEST] Get Quote - 504 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,304
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137236,1,1,0
1.46E+12,302,[TEST] Get Quote - 505 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,302
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137237,1,1,0
1.46E+12,303,[TEST] Get Quote - 506 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,303
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,304,[TEST] Get Quote - 507 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,304
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,300,[TEST] Get Quote - 508 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,300
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137236,1,1,0
1.46E+12,307,[TEST] Get Quote - 509 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,307
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137237,1,1,0
1.46E+12,295,[TEST] Get Quote - 510 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,295
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,299,[TEST] Get Quote - 511 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,299
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137238,1,1,0
1.46E+12,301,[TEST] Get Quote - 512 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,300
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137234,1,1,0
1.46E+12,296,[TEST] Get Quote - 513 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,296
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,295,[TEST] Get Quote - 514 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,295
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,321,[TEST] Get Quote - 515 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,321
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,302,[TEST] Get Quote - 516 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,874,1,1,302
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137234,1,1,0
1.46E+12,302,[TEST] Get Quote - 517 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,302
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,296,[TEST] Get Quote - 518 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,296
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,866,[TEST] Get Quote - 519 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1538,1,1,865
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137246,1,1,0
1.46E+12,301,[TEST] Get Quote - 520 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1541,1,1,301
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,295,[TEST] Get Quote - 521 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,295
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137234,1,1,0
1.46E+12,296,[TEST] Get Quote - 522 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,296
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,298,[TEST] Get Quote - 523 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,297
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,300,[TEST] Get Quote - 524 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,300
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,306,[TEST] Get Quote - 525 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,306
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,299,[TEST] Get Quote - 526 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,299
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,302,[TEST] Get Quote - 527 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,302
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,305,[TEST] Get Quote - 528 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,305
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,297,[TEST] Get Quote - 529 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,297
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137236,1,1,0
1.46E+12,300,[TEST] Get Quote - 530 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,300
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,295,[TEST] Get Quote - 531 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,295
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137238,1,1,0
1.46E+12,301,[TEST] Get Quote - 532 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,301
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137231,1,1,0
1.46E+12,333,[TEST] Get Quote - 533 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,333
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137234,1,1,0
1.46E+12,301,[TEST] Get Quote - 534 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,301
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,300,[TEST] Get Quote - 535 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,300
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,296,[TEST] Get Quote - 536 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,874,1,1,296
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137234,1,1,0
1.46E+12,304,[TEST] Get Quote - 537 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,304
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,296,[TEST] Get Quote - 538 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,296
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,294,[TEST] Get Quote - 539 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1540,1,1,294
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137247,1,1,0
1.46E+12,309,[TEST] Get Quote - 540 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1542,1,1,308
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137243,1,1,0
1.46E+12,300,[TEST] Get Quote - 541 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,874,1,1,300
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137238,1,1,0
1.46E+12,303,[TEST] Get Quote - 542 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,302
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137247,1,1,0
1.46E+12,298,[TEST] Get Quote - 543 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,298
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137243,1,1,0
1.46E+12,298,[TEST] Get Quote - 544 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,874,1,1,298
1.46E+12,12,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137238,1,1,0
1.46E+12,289,[TEST] Get Quote - 545 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,289
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137245,1,1,0
1.46E+12,325,[TEST] Get Quote - 546 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,880,1,1,325
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,306,[TEST] Get Quote - 547 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,306
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137245,1,1,0
1.46E+12,305,[TEST] Get Quote - 548 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,305
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137243,1,1,0
1.46E+12,310,[TEST] Get Quote - 549 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,879,1,1,310
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,297,[TEST] Get Quote - 550 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,297
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,311,[TEST] Get Quote - 551 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,875,1,1,311
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137250,1,1,0
1.46E+12,311,[TEST] Get Quote - 552 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,880,1,1,311
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,300,[TEST] Get Quote - 553 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,879,1,1,300
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137242,1,1,0
1.46E+12,311,[TEST] Get Quote - 554 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,311
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137253,1,1,0
1.46E+12,299,[TEST] Get Quote - 555 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,299
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137253,1,1,0
1.46E+12,303,[TEST] Get Quote - 556 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,882,1,1,303
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,302,[TEST] Get Quote - 557 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,302
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,301,[TEST] Get Quote - 558 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,879,1,1,301
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137249,1,1,0
1.46E+12,298,[TEST] Get Quote - 559 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,298
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137251,1,1,0
1.46E+12,299,[TEST] Get Quote - 560 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,880,1,1,299
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,306,[TEST] Get Quote - 561 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,874,1,1,306
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137236,1,1,0
1.46E+12,303,[TEST] Get Quote - 562 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,303
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,307,[TEST] Get Quote - 563 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,306
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,301,[TEST] Get Quote - 564 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,300
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137238,1,1,0
1.46E+12,322,[TEST] Get Quote - 565 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,322
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137243,1,1,0
1.46E+12,298,[TEST] Get Quote - 566 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,879,1,1,298
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,304,[TEST] Get Quote - 567 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,304
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,298,[TEST] Get Quote - 568 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,298
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,301,[TEST] Get Quote - 569 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,877,1,1,301
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,306,[TEST] Get Quote - 570 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,306
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,309,[TEST] Get Quote - 571 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,309
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137245,1,1,0
1.46E+12,295,[TEST] Get Quote - 572 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,879,1,1,295
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137242,1,1,0
1.46E+12,305,[TEST] Get Quote - 573 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,877,1,1,304
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,298,[TEST] Get Quote - 574 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,297
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137249,1,1,0
1.46E+12,308,[TEST] Get Quote - 575 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,308
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137248,1,1,0
1.46E+12,307,[TEST] Get Quote - 576 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,881,1,1,306
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,306,[TEST] Get Quote - 577 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,306
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137246,1,1,0
1.46E+12,302,[TEST] Get Quote - 578 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,877,1,1,302
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137251,1,1,0
1.46E+12,306,[TEST] Get Quote - 579 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1552,1,1,306
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137251,1,1,0
1.46E+12,298,[TEST] Get Quote - 580 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1552,1,1,298
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137247,1,1,0
1.46E+12,295,[TEST] Get Quote - 581 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,880,1,1,295
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,311,[TEST] Get Quote - 582 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,877,1,1,311
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137248,1,1,0
1.46E+12,308,[TEST] Get Quote - 583 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,308
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137242,1,1,0
1.46E+12,346,[TEST] Get Quote - 584 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,346
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137238,1,1,0
1.46E+12,295,[TEST] Get Quote - 585 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,295
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137237,1,1,0
1.46E+12,303,[TEST] Get Quote - 586 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,303
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137239,1,1,0
1.46E+12,313,[TEST] Get Quote - 587 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,313
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137242,1,1,0
1.46E+12,304,[TEST] Get Quote - 588 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,304
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137241,1,1,0
1.46E+12,300,[TEST] Get Quote - 589 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,877,1,1,300
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137237,1,1,0
1.46E+12,299,[TEST] Get Quote - 590 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,299
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137243,1,1,0
1.46E+12,304,[TEST] Get Quote - 591 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,873,1,1,304
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137246,1,1,0
1.46E+12,305,[TEST] Get Quote - 592 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,304
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137235,1,1,0
1.46E+12,302,[TEST] Get Quote - 593 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,302
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137240,1,1,0
1.46E+12,308,[TEST] Get Quote - 594 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,871,1,1,308
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137248,1,1,0
1.46E+12,303,[TEST] Get Quote - 595 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,303
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137248,1,1,0
1.46E+12,308,[TEST] Get Quote - 596 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,880,1,1,308
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137237,1,1,0
1.46E+12,3307,[TEST] Get Quote - 597 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,872,1,1,3306
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
1.46E+12,300,[TEST] Get Quote - 598 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,300
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137249,1,1,0
1.46E+12,303,[TEST] Get Quote - 599 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1554,1,1,303
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137253,1,1,0
1.46E+12,305,[TEST] Get Quote - 600 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,FALSE,1542,1,1,305
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137253,1,1,0
1.46E+12,298,[TEST] Get Quote - 601 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,880,1,1,298
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137246,1,1,0
1.46E+12,303,[TEST] Get Quote - 602 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,879,1,1,303
1.46E+12,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137246,1,1,0
1.46E+12,1698,[TEST] Get Quote - 603 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,878,1,1,1698
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137249,1,1,0
1.46E+12,314,[TEST] Get Quote - 604 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,880,1,1,314
1.46E+12,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,TRUE,137244,1,1,0
