timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1461321900361,282,[TEST] Get Quote - 1071 - Quarterly,200,124.45,CalcStorm - Lincoln tests 1-1,text,false,1562,1,1,282
1461321901150,288,[TEST] Get Quote - 1072 - MonthlyPac,200,44.1875,CalcStorm - Lincoln tests 1-1,text,false,1545,1,1,288
1461321901944,297,[TEST] Get Quote - 1073 - Annual,200,1040.0,CalcStorm - Lincoln tests 1-1,text,false,1541,1,1,296
1461321902747,307,[TEST] Get Quote - 1074 - SemiAnnual,200,929.575,CalcStorm - Lincoln tests 1-1,text,false,1554,1,1,307
1461321903562,283,[TEST] Get Quote - 1075 - Quarterly,200,791.24,CalcStorm - Lincoln tests 1-1,text,false,1538,1,1,283
1461321904353,282,[TEST] Get Quote - 1076 - MonthlyPac,200,65.625,CalcStorm - Lincoln tests 1-1,text,false,1563,1,1,282
1461321905143,460,[TEST] Get Quote - 1077 - Annual,200,880.0,CalcStorm - Lincoln tests 1-1,text,false,1541,1,1,460
1461321906111,283,[TEST] Get Quote - 1078 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,1554,1,1,283
1461321906900,297,[TEST] Get Quote - 1079 - Quarterly,200,1251.05,CalcStorm - Lincoln tests 1-1,text,false,1554,1,1,297
1461321907724,275,[TEST] Get Quote - 1080 - MonthlyPac,200,538.125,CalcStorm - Lincoln tests 1-1,text,false,1554,1,1,275
1461321908506,507,[TEST] Get Quote - 1081 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,507
1461321909522,286,[TEST] Get Quote - 1082 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,286
1461321910317,285,[TEST] Get Quote - 1083 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,285
1461321911112,288,[TEST] Get Quote - 1084 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,288
1461321911910,296,[TEST] Get Quote - 1085 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,296
1461321912715,287,[TEST] Get Quote - 1086 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,287
1461321913517,1168,[TEST] Get Quote - 1087 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,1168
1461321915194,281,[TEST] Get Quote - 1088 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,281
1461321915983,275,[TEST] Get Quote - 1089 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,274
1461321916766,302,[TEST] Get Quote - 1090 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,302
1461321917577,284,[TEST] Get Quote - 1091 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,284
1461321918377,282,[TEST] Get Quote - 1092 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,282
1461321919172,286,[TEST] Get Quote - 1093 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,286
1461321919967,277,[TEST] Get Quote - 1094 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,277
1461321920752,291,[TEST] Get Quote - 1095 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,291
1461321921552,297,[TEST] Get Quote - 1096 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,875,1,1,297
1461321922357,287,[TEST] Get Quote - 1097 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,287
1461321923153,283,[TEST] Get Quote - 1098 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,283
1461321923945,289,[TEST] Get Quote - 1099 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,289
1461321924750,283,[TEST] Get Quote - 1100 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,283
1461321925540,278,[TEST] Get Quote - 1101 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,278
1461321926326,290,[TEST] Get Quote - 1102 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,290
1461321927124,291,[TEST] Get Quote - 1103 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,291
1461321927924,292,[TEST] Get Quote - 1104 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,292
